gene_u,gene_v,bucket_pen,pen_diff,is_known,score,rank_in_bucket
XRCC1,GAS6,1,0.8451457732322449,1,3.137837207688296,15
ERCC1,DAPK1,1,0.7949707251511349,1,-0.03868104048791434,161
TNFAIP3,HSPB2,1,0.718829617973924,1,1.348027055719332,85
ERCC2,MUTYH,1,0.5971708082003424,1,-0.0293233439864738,159
XRCC1,RNF8,1,0.6790848588166547,1,0.34190781245243806,142
TBXA2R,TUBB3,1,0.6340833180351115,1,-0.18706223410224532,164
TP53AIP1,LIG3,1,0.6498253081566219,1,1.1608996923283812,98
TUBA1B,SLC10A2,1,0.6414566767203116,1,-1.3407175985288948,177
ERCC1,PPP1R13L,1,0.8359980723842817,1,1.3395726511598487,87
GNL3,MUTYH,1,0.8437354685727616,1,0.7816212044721019,123
VEGFA,CES1,1,0.7451777471810228,1,-2.092869376416169,182
XRCC1,NQO1,1,0.7689475544194053,1,2.773669522695962,30
CCNA2,DHFR,1,0.6848613493315643,1,-3.4026457849028273,185
KLC1,NOS3,1,0.5879132397940143,1,4.223164533498404,7
NF2,CDSN,1,0.743061320919999,1,1.6393029908809114,70
NF2,CDH17,1,0.743061320919999,1,1.6393029908809114,71
TUBB3,SPG7,1,0.6672427572343445,1,-1.7814215792035324,179
MIR21,EIF3A,1,0.7163050550750683,1,0.2569130071613662,148
PON1,CCNK,1,0.6326675255707261,1,3.2686899237197546,13
SPG7,XRCC4,1,0.6672427572343445,1,-1.7814215792035324,180
BMP7,HMMR,1,0.5826019123178252,1,2.7489288063548742,34
TOP2A,RAC2,1,0.7287703820267222,1,-0.3505129739043277,166
NFE2,EDNRB,1,0.6639211250986818,1,1.4315383963522974,80
CHEK1,STAG2,1,0.710887512020598,1,-2.0435716986226953,181
PERP,EPHX1,1,0.5951468353880394,1,4.113663949273792,11
PRDX4,GAS6,1,0.8451457732322449,1,3.137837207688296,16
DFFB,EIF3A,1,0.7441106521552499,1,2.1262475647710612,54
ERCC1,NTF3,1,0.6493723795789528,1,-0.25055930985452796,165
IL6R,TP53AIP1,1,0.725970226855809,1,1.984648109973431,60
PON1,RBX1,2,1.2738509550660044,1,-0.15419651644403717,17
HGF,ADA,2,1.221999348719308,1,-1.7999583767030052,40
CXCL12,TNFRSF1A,2,1.298714865809952,1,-0.211821661331291,18
ERCC2,FXN,2,1.204076558265589,1,-1.95307485689987,41
EDN1,SP3,2,1.2934782651455423,1,-1.6967778306459427,37
HLA-C,ADA,2,1.2871180850599,1,-2.5047991005667587,49
NCF4,BMP7,2,1.27671813969752,1,-0.2229369804422245,20
TGM2,PLD2,2,1.268847810123261,1,-3.4595616062777266,51
SMAD4,TSHB,2,1.2184193439111874,1,-2.72346350704867,50
ERCC2,EPHX1,2,1.1945821793863214,1,1.0432338651942574,12
GCLC,FXN,2,1.28087859515694,1,-0.8030634541099402,30
MYB,BMP7,2,1.2954612400559498,1,0.44393758380909853,13
EDN1,F5,2,1.1431232887490133,1,-0.44440069103706453,22
NOS3,CDC25C,2,1.2172073870093545,1,0.4276029688805414,14
CXCL12,PPP2R5D,2,1.2792049720255276,1,-0.05694125951575883,16
PI4KA,CDK4,2,1.2677693373546557,1,-0.9460155237643179,31
CDK6,CDK4,2,1.2470781165311573,1,0.017572189663735135,15
ERCC2,BRCA2,2,1.2749061150450292,1,-1.7669647682781204,39
CYP19A1,ESR1,2,0.992886388670664,1,3.5567460726957116,1
RBX1,EPHX1,2,1.2363302648833194,1,-0.7833559645068112,28
SULT2A1,IKZF1,2,1.0009829006035211,1,1.966306466740482,9
XRCC1,FBXW7,2,0.8756198006822178,1,2.9561276646922474,2
TYMS,RBX1,2,1.2363285142932323,1,-0.7833559645068112,29
EPHX1,CDC25C,2,1.224440982603383,1,1.9308657764892603,11
CBL,HLA-C,2,1.2547850205437685,1,-0.4701516849617634,24
IKZF1,PYGL,2,1.0009829006035211,1,1.966306466740482,10
IL11,CDC25C,2,1.2784937538246268,1,-0.5329094561658357,25
IRS1,EPHX1,2,1.28561546682403,1,-1.9566072598396613,42
SOD2,SLC22A9,2,0.8946287503281507,1,2.1450323593671548,5
TYMS,IGFBP3,2,1.2889206726986746,1,-2.199785612650842,44
TP53AIP1,SOD2,2,0.8946287503281507,1,2.1450323593671548,6
LIF,CDC25C,2,1.2726935462015856,1,-2.338454198675603,46
SOD2,HSPB2,2,0.8946287503281507,1,2.1450323593671548,7
IL11,PTPRC,2,1.2964534465425253,1,-0.4533158402338663,23
BRCA2,EPHX1,2,1.2706176064341437,1,-2.447521207191557,48
BRAF,CDK4,2,1.2880422327126535,1,-2.3556115167850393,47
SMAD4,CDC25C,2,1.2427350992219657,1,-1.2622915806886157,33
ICAM3,NOS3,2,1.291021900952897,1,-1.5061490165820215,34
HGF,NOS3,2,1.193122744558103,1,-1.7048222204415207,38
ACTB,EPHX1,2,1.2263664590436356,1,-0.23374932680806595,21
CBLB,CDC25C,2,1.2478094129731565,1,-0.5800549007282368,27
IL11,HLA-G,2,1.2980758326776698,1,-1.5692922912001195,35
TSHB,NOS3,2,1.1928916316985756,1,-0.5334036335522081,26
ACTB,RBX1,2,1.2724030531515176,1,-2.289683927448624,45
SELE,CDC25C,2,1.2674023319346173,1,-1.618309255550937,36
TUBA1B,FBXW7,2,0.8756198006822178,1,2.9561276646922474,3
TUBA1A,FBXW7,2,0.8756198006822178,1,2.9561276646922474,4
CBL,IGF2,2,1.299073100795531,1,-0.21422451132853967,19
